description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,0.7715086096721113,8.989863521126919,1.6045334339141846,0.6423422813415527,0.7919630259053475
KNN,0.8866172788006605,4.460978541788123,0.024024248123168945,0.06814937591552735,0.8884230366484027
DT,0.9027688223363032,3.825505267138244,0.16127338409423828,0.011864948272705077,0.8944396977832374
bagging,0.9112498404047734,3.4918244450891116,1.001756525039673,0.021451377868652345,0.9115116742109024
RF,0.918760900904925,3.196306050726886,9.769506120681763,0.026213693618774413,0.9181538660008307
Adaboost,0.827220315325436,6.7979182157310785,4.057344102859497,0.03103609085083008,0.8288747895739512
GradientBoostingRegressor,0.9044598226948466,3.7589738218366615,3.498987102508545,0.013422393798828125,0.9152549985490447
