description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,-0.25619471581551667,1.2429809674543208e+16,0.01593294143676758,0.009020662307739258,-0.12705683863476397
KNN,0.5508616059483304,4444139658689754.0,0.003807735443115234,0.007879066467285156,-0.05543140520361711
DT,0.47529642503683645,5191842864989688.0,0.17319798469543457,0.0036292076110839844,-1.8708361543722902
bagging,-2.334308298884995,3.29923514480672e+16,0.9154922485351562,0.00510873794555664,-1.8317590445006182
RF,-0.47681278458801746,1.4612783835381976e+16,9.162507247924804,0.011239147186279297,-0.8660437359551258
Adaboost,0.03816627918150928,9517163173680574.0,0.15967364311218263,0.004187917709350586,-0.8516294464838291
GradientBoostingRegressor,-0.5610123479998594,1.544592262725262e+16,3.0698565006256104,0.0037604331970214843,-1.8701346745511973
