task,strategy,architecture,train_mse,train_mae,train_r2_score,train_kendalltau,train_pearsonr,train_spearmanr,test_mse,test_mae,test_r2_score,test_kendalltau,test_pearsonr,test_spearmanr
explore_proximate_dg,fft_5_A,A,40.503683938993724,4.073521713519656,-5.543049693867985e-05,0.0014546483815099827,-0.011294412015477253,0.0017802073699075425,39.3567818111858,3.989556301330919,-0.00031393955377101435,-0.007610575510883371,-0.007707548624887625,-0.00924362750039209
explore_proximate_dg,fft_7_kernel_A,A,28.493820110306213,3.7003920267206047,0.296473881737915,0.24476799321272122,0.5574662361065201,0.3589222356053482,27.559586519750127,3.6492975300141652,0.29953016239226815,0.2267516961381516,0.5544777638105218,0.33143504538416413
explore_proximate_dg,property_5_kernel_B,B,39.76157167258043,4.07550323525304,0.018267678166037027,0.17916434552192623,0.3060712917314306,0.2208921625781384,38.586132205189806,3.9901402101473367,0.019273321088823292,0.17582916291320935,0.31466584660793484,0.2175196049309951
explore_proximate_dg,fft_2_kernel_C,C,455.9355887868866,13.56470199504644,-10.25726889953786,0.0232665713046242,0.060157861457001756,0.03603839905614325,468.0474093832622,13.521050213147536,-10.896154269530232,-0.01982254635077695,0.019707309608246164,-0.030746652634916567
explore_proximate_dg,fft_0_kernel_B,B,37.36559489477961,3.7555683699175875,0.07742549678799882,0.12707444635159937,0.32694813101552217,0.194437667312451,33.21891710902638,3.527209773393812,0.15568945650947363,0.15594246917485885,0.44830875508586043,0.24024646352899753
explore_proximate_dg,fasttext_kernel_A,A,40.51455784826753,4.126344913975288,-0.0003239125450500424,-0.08730461184768776,0.025364028961936878,-0.119196842998312,39.34908352558351,4.051257820031862,-0.0001182756289210829,-0.08254824175214427,0.033142487807506275,-0.11495161682999358
explore_proximate_dg,fft_6_A,A,40.50144095819378,4.088720863149881,-5.0222570102675945e-08,-0.002183845161692305,-0.008444159314234112,-0.0026726027409771608,39.346445650780154,4.007164696796326,-5.1229930183582795e-05,0.010090603310014266,0.03568037298694407,0.012343602703323173
explore_proximate_dg,fft_7_pca_B,B,30.37429714630177,3.68034639987319,0.25004399959177104,0.3087422575768629,0.5180922630271747,0.42202149129247063,29.01072742863294,3.499851189328139,0.262647154874625,0.30324587413939114,0.5456777258763738,0.407311452491811
explore_proximate_dg,property_6_pca_B,B,4.78815045061661,1.6817040888846697,0.8817782632466772,0.5647209027739872,0.9391235757378981,0.7356165017400267,5.138182779446731,1.7392222155874146,0.869405077810633,0.49859010124558406,0.9325117977024997,0.6691619366405145
explore_proximate_dg,property_2_B,B,10.264686130940749,2.2396806095786475,0.7465599641984334,0.48526290252769033,0.8747009965037742,0.6523799671367628,10.742628263900164,2.291222132377622,0.7269593623945776,0.434239962838565,0.8687708544105472,0.5923889073970297
explore_proximate_dg,fft_5_kernel_A,A,24.351965459636617,3.501870607280539,0.39873826445356875,0.27583333334229004,0.6465411288957318,0.40151990918009794,22.98742684645315,3.3459306194328042,0.41573872530288436,0.2558646302624655,0.6645774422209775,0.3722480117950319
explore_proximate_dg,property_3_B,B,31.95677667675322,3.562832219756533,0.2109718191337696,0.1537924960605431,0.48088096843077077,0.198631169099135,31.065976739042483,3.515568733413915,0.2104097909477649,0.15766496421169868,0.481047412517928,0.2029926050097765
explore_proximate_dg,fft_6_pca_A,A,6.8729632324132846,1.9380403031004978,0.830303233292723,0.5484966838432939,0.9125196677358407,0.7184804250604996,6.8353296268653,1.9094326071163663,0.8262694460131158,0.4974820057801045,0.9097621177194201,0.6614066121452266
explore_proximate_dg,fft_4_kernel_D,D,651577.9191539327,544.1603808027962,-16086.772100514136,-0.045347659456008806,-0.015718924469407935,-0.07332962357728069,641534.5741975686,514.7214799582339,-16304.600908993267,-0.09936224067904162,-0.11435421773150369,-0.15049771453209404
explore_proximate_dg,fft_0_kernel_D,D,67756199.96234483,5078.109240755418,-1672932.1540370213,0.12815849259879536,0.11139067340405488,0.19571531718026983,63529858.01564795,5113.105856838887,-1614709.3402865804,0.1402249711383279,0.16696189566333605,0.21318685850543095
explore_proximate_dg,fft_5_pca_C,C,5.379565278251398,1.8057989911110006,0.867175946801995,0.5905453471636432,0.9438589240846591,0.7654722694021704,5.761290962378759,1.847693409948333,0.8535678123495689,0.5189667344670152,0.9301067725931518,0.6881636511638158
explore_proximate_dg,glove_C,C,35.8494383143638,4.125885906488869,0.1148601317217558,0.21948183182395664,0.5025214825603934,0.31832715976583215,34.72451824427518,4.078268481211942,0.11742225747316148,0.19432486165985785,0.5039240790952726,0.2811715078431782
explore_proximate_dg,property_1_kernel_B,B,22.837542226302784,3.2535258813104955,0.4361301022144837,0.28969293615579494,0.718436746610483,0.3876031494202873,23.08186138701324,3.1395009875598894,0.4133385242968467,0.257261559140212,0.7167439503394297,0.3464332756916901
explore_proximate_dg,fft_3_B,B,40.50149996887023,4.090770086567686,-1.5072245436176246e-06,-0.002183845161692305,-0.008444159314234112,-0.0026726027409771608,39.34591273957403,4.009636717651556,-3.768516144253553e-05,0.010090603310014266,0.03568037298694407,0.012343602703323173
explore_proximate_dg,property_0_kernel_D,D,34.73150636766509,4.18399777438806,0.1424624089838925,0.1905549244243667,0.44564734935294,0.27934511872918494,33.36489753287419,4.117055491767388,0.15197913655553308,0.173918045303949,0.4447764377187487,0.26071562387774033
explore_proximate_dg,fft_2_kernel_B,B,37.91183854440478,3.822440966570767,0.06393847844653378,0.1358442451256954,0.26605835319819,0.20704936995174833,37.14011294786442,3.7008844581455964,0.05602615385104537,0.1286850847870106,0.26129900644647985,0.20165241755130922
explore_proximate_dg,property_0_pca_C,C,4.2164255193884514,1.6380120446218152,0.8958944266822398,0.6293804546064581,0.9515332058386504,0.8032787745007985,5.035728840077835,1.7843492350445966,0.8720091043340561,0.5751242527511645,0.9384651853645688,0.750140589925091
explore_proximate_dg,bepler_kernel_D,D,6.91555539233152,2.1400107679346134,0.829251612386166,0.4965989940599842,0.9279407461517319,0.6560434560568932,7.657128576014006,2.225378286977164,0.8053821451080796,0.44259057439182076,0.9133263923666988,0.5974359043194871
explore_proximate_dg,property_3_kernel_A,A,37.67822246836709,4.057007585216019,0.0697065716857751,0.12495641703990781,0.37572948866727557,0.1563770952837091,36.16759336782979,3.9572241006460587,0.08074425445857847,0.09927372586222148,0.3951958487847176,0.12407262941681015
explore_proximate_dg,fft_3_kernel_D,D,190916.3753317904,283.5832780688367,-4712.817098931574,-0.0012301379971057806,-0.02671697671995491,-0.00739091729831805,308238.18946509645,309.217960164124,-7833.353913996058,0.0016451770239235258,-0.08238486658205799,-0.01001517730052678
explore_proximate_dg,property_6_kernel_C,C,4.068553486006562,1.5969636217534287,0.8995454582828448,0.606245498322659,0.9525796663955836,0.783468372739007,5.125487883689865,1.7670565943927437,0.869727738368798,0.5243691207724623,0.9345591076182952,0.6942747426825754
explore_proximate_dg,fft_1_kernel_A,A,29.356114073579274,3.702610108879661,0.27518342919649186,0.24772489283421195,0.5575652453218606,0.36206124919048643,29.353930089784722,3.616450128483299,0.25392412442744294,0.24682692044865825,0.5389020257047894,0.3592982881587162
explore_proximate_dg,fft_6_pca_B,B,38.177338533672604,3.9890342998626918,0.05738315605995581,0.21549654795214043,0.421696575978474,0.26495925074230203,37.19256263461579,3.9024787355440895,0.054693063329713354,0.19666987545313153,0.41574000297086233,0.24180015135885102
explore_proximate_dg,property_6_kernel_D,D,6.278521697550597,2.035482991509738,0.8449802805940934,0.5944032075918656,0.9454948101911249,0.7718518423628165,7.174123538322734,2.1408942124875865,0.817658470809587,0.5164235898498234,0.9230432312671772,0.6889457410984726
explore_proximate_dg,property_1_pca_D,D,4.967701527885417,1.788825417838285,0.87734506082132,0.581474424739632,0.9462342906887906,0.7535666973254674,5.8772371924669224,1.907698958264477,0.8506208582324277,0.5125514007292968,0.9297832431087089,0.68091174732692
explore_proximate_dg,property_1_B,B,32.92116118248004,3.682018224112329,0.18716070201435298,0.2201849229499376,0.47653158937707135,0.27034385257852095,32.097471208686734,3.627734227025585,0.18419275162000892,0.20394313329364736,0.4724031452056026,0.2508639500691234
explore_proximate_dg,fft_1_C,C,19.18213994427675,3.7743989407439793,0.5263837420635671,0.4863240503875725,0.8833597655406283,0.6554510914863519,20.196908481481625,3.843431293401571,0.4866640980239958,0.42132147560579525,0.8463977305530196,0.5790047796545214
explore_proximate_dg,property_1_kernel_C,C,7.341507443424665,2.039731532528753,0.8187346514482767,0.57188119106677,0.9394505583317577,0.7525312370340483,7.886966499804198,2.095392272463889,0.7995404561176429,0.49473502036026895,0.9236721523342827,0.6695741997984689
explore_proximate_dg,property_0_C,C,6.689555368390257,2.1449156015792354,0.8348316616373728,0.5897801662902358,0.9451209770740242,0.7643787413522435,7.1812147687031995,2.221221072129262,0.8174782361391761,0.5203604351894311,0.9319199149314393,0.6908706873534508
explore_proximate_dg,property_0_A,A,4.884486913737274,1.62816621944011,0.8793996696539611,0.5686108292007321,0.9387502139735113,0.7331663032469821,5.840145086628661,1.762443417549482,0.8515636119030765,0.5175831832378381,0.9240186187064228,0.6898311272300582
explore_proximate_dg,fft_7_kernel_C,C,3984.9074623584497,28.14138542968499,-97.38928117653957,-0.04258007704566008,-0.01912440827127386,-0.06508902809862328,2793.0179920009314,27.380146472893486,-69.98890463724214,-0.022391158762717692,-0.010890714400355002,-0.03486767425421296
explore_proximate_dg,glove_pca_A,A,10.895395382659396,2.4008048036286893,0.7309874495304858,0.38634586316293656,0.8567793715736304,0.5370777607539174,10.977282280977525,2.3410450349650453,0.720995264888311,0.3633032950169774,0.8501423383257761,0.5084000356981683
explore_proximate_dg,fft_4_kernel_C,C,527.6321624486155,12.106666365615036,-12.027491774731889,0.019286140054147347,-0.013754266533906186,0.024959402611505872,2827.2942074245593,14.209458651144711,-70.86008806499024,0.015184400180031598,-0.027039446841641453,0.017249521304161526
explore_proximate_dg,bepler_pca_D,D,7.624492408268851,2.254790397319185,0.8117476166079973,0.469565485375769,0.9276989416133977,0.6300984702239283,8.590675688612398,2.3635906885579017,0.7816545904913825,0.43906829255069957,0.9110646609299237,0.5990632836534922
explore_proximate_dg,fasttext_pca_D,D,11.92456357339887,2.8682877235911004,0.7055767920803158,0.4876577276164229,0.9148577412098174,0.6505330795869932,13.388802598944373,2.961744216528384,0.6597027181259185,0.41903695586492795,0.8865929443873226,0.5686413862942157
explore_proximate_dg,property_4_kernel_B,B,26.787734877847114,3.522455476088067,0.3385979464077161,0.2123752898802037,0.5934476794271363,0.28586468757979494,28.979592644513247,3.5922517797472695,0.26343849393047925,0.20924919450808913,0.5374324447049174,0.28781708701092307
explore_proximate_dg,fft_2_pca_D,D,5.017933314692703,1.7898686682298115,0.8761048138537639,0.5899825524046921,0.9469456413904068,0.7630143053990815,5.674367748373878,1.8605478932040662,0.8557771012862773,0.5538092525274123,0.9356405852715453,0.7313794567705801
explore_proximate_dg,property_4_pca_B,B,4.301049593872278,1.503340386754561,0.8938050175962466,0.5935028937537633,0.9462757752811889,0.7670048650244154,5.877289684717607,1.731504286115335,0.8506195240600778,0.5175960178145597,0.925354397645325,0.6849833013976272
explore_proximate_dg,glove_pca_C,C,10.55482318129289,2.4691956762792944,0.7393963409282625,0.41469576502791033,0.8890790355740802,0.5738805188149474,31.86770482773912,2.7223087458071356,0.19003262223761608,0.3601782444280551,0.595720249988956,0.5065220295215387
explore_proximate_dg,property_7_C,C,4.778033169672641,1.681528343634032,0.8820280637775405,0.5604590460318568,0.9411110975008958,0.7344170471734541,5.54796390517366,1.8238502722386216,0.8589898519367994,0.49700517205245154,0.9273264583678849,0.6676358667686167
explore_proximate_dg,fft_3_A,A,40.27274004560436,4.094798527405361,0.005646685267938545,0.17365006650502968,0.2085017213567312,0.21279432724441832,39.21421973728056,4.021193542638271,0.0033094977095514677,0.1265483367416821,0.14037499371219156,0.15497972458407958
explore_proximate_dg,property_7_pca_A,A,2.2937510639002485,1.037359943355755,0.9433661834040431,0.7331954029137296,0.9715079913998955,0.8890397236020504,3.951309881279383,1.3885350776591654,0.8995713020260984,0.6219613746536896,0.9493958306688004,0.796062481550629
explore_proximate_dg,property_4_pca_A,A,1.7448458960475368,0.8879153017413894,0.9569189159101958,0.781179683017143,0.9782990239935976,0.9218129165258423,3.7529163748957792,1.3275102071060814,0.9046137821481918,0.6426725456560702,0.9519077083381562,0.812413746565511
explore_proximate_dg,property_1_kernel_D,D,5.319200195316912,1.7805040635056377,0.8686663897229885,0.551204186246174,0.9347534654790176,0.7267788362487205,5.786683691440213,1.821533483086209,0.852922416570886,0.5004391356880948,0.923984279380443,0.6742972554953703
explore_proximate_dg,fasttext_pca_A,A,40.52011476241305,4.046447271429308,-0.00046111542704974084,-0.1004754410080863,-0.024876775551668524,-0.15120037704486172,39.377916797500454,3.955492678880505,-0.0008511181656873923,-0.10660266034138069,-0.05699479819668053,-0.1667066239290893
explore_proximate_dg,fft_5_pca_B,B,34.63012197603932,3.7484217466967986,0.14496563835842768,0.337216920672843,0.4148781143882887,0.4295302701791944,32.2049501908802,3.56375729445135,0.18146100580265623,0.3389846450316352,0.48902072398666535,0.424105330309262
explore_proximate_dg,bepler_kernel_B,B,40.50190706341823,4.082582437726648,-1.1558584663617921e-05,-0.14905382057484404,-0.19491607093628618,-0.2177223224333259,39.34875578721331,3.999675387140711,-0.00010994564752642155,-0.17088299963693462,-0.25407935275214394,-0.2518072617594759
explore_proximate_dg,property_5_B,B,31.197931333447766,3.540581758691111,0.22970807551042316,0.2501777229850071,0.5155944192918024,0.31352692540560495,31.359182834982736,3.5077338087398164,0.2029575011152711,0.2318273794911563,0.47588042077919307,0.28692812316552246
explore_proximate_dg,property_4_pca_C,C,6.119798243227426,2.0748238601019042,0.8488992389950676,0.6075576414580225,0.9515683302223825,0.7818915617518282,7.011247120845819,2.181126526693608,0.8217982287707023,0.5296421946397473,0.9350067882786759,0.7001914236836484
explore_proximate_dg,fasttext_pca_C,C,15.296619068701876,3.2285714282734834,0.6223191206276634,0.3921641308883244,0.8840953928832354,0.5359443932771004,18.402875895765998,3.39217571186037,0.5322622318377466,0.358942592241171,0.8233322040815139,0.49852533159267276
explore_proximate_dg,fft_7_D,D,20.895294133311758,3.8697479696951453,0.48408514145717485,0.4611384098841572,0.8580262487215441,0.6283208698493175,22.170469748261915,3.919711327440987,0.43650296302076164,0.4121474765206144,0.8044309468782294,0.5712858932902456
explore_proximate_dg,property_7_kernel_B,B,28.430814803149133,3.577064209390548,0.29802951306437586,0.29757329776748953,0.5588333844772391,0.3993760257340432,23.642474787600147,3.297746714567218,0.3990896611149404,0.339529767962453,0.6579473611813369,0.4446697847440158
explore_proximate_dg,property_5_pca_C,C,6.677832682020602,1.9977075473216992,0.83512110040007,0.6107836952968853,0.9494620385831318,0.7850262666008735,7.626778501358903,2.0887152883006217,0.8061535395500756,0.5572216640900285,0.9332803432390525,0.7293011383798138
explore_proximate_dg,fft_2_pca_C,C,4.399449595932107,1.634115114975092,0.8913754742349795,0.5948618778227992,0.9482851315928935,0.7701104533104836,5.1659613663234705,1.7639177565854447,0.8686990417376833,0.5375949095867285,0.9343834930566236,0.7111933518110638
explore_proximate_dg,property_2_pca_B,B,4.585332836416873,1.5663589041227945,0.8867859276553364,0.5921056895573032,0.9417361571378622,0.7635336572839031,5.636041786591674,1.6925327544188933,0.8567512153284637,0.5451740552679077,0.9265473580405582,0.7218292308147732
explore_proximate_dg,fft_6_pca_C,C,6.013730943630776,2.0049001906154804,0.8515180916189311,0.5998498314568645,0.947500896875305,0.7764967912468889,6.635950425549144,2.140277907037471,0.8313369791079321,0.5467042524528282,0.9365237354786208,0.7213631407390515
explore_proximate_dg,property_2_kernel_B,B,13.26248380804858,2.6146150492562565,0.6725428982189956,0.4675935094177686,0.8267763543907278,0.6337022455794838,13.841136051025748,2.6176887944555176,0.6482059585683351,0.41897827311442676,0.8158330029598958,0.5742724815596456
explore_proximate_dg,fft_1_kernel_B,B,38.72644905330394,3.8253933930751858,0.04382535331965631,0.11938225210272566,0.2852102116362408,0.19726419853884788,35.3728223079018,3.63259384177437,0.10094459944140788,0.12548723253498634,0.3782797685809213,0.19905924760188856
explore_proximate_dg,fft_2_B,B,40.50241861532721,4.078425549772698,-2.4189047248768247e-05,-0.002183845161692305,-0.008444159314234114,-0.0026726027409771608,39.35045452962074,3.994556392791733,-0.00015312183296822823,0.010090603310014266,0.03568037298694407,0.012343602703323173
explore_proximate_dg,fft_5_kernel_C,C,78740797.4307079,5672.867349335434,-1944147.14689064,-0.01272461072890449,-0.09112681696656151,-0.030459261261486185,69445369.90976825,5579.917552845211,-1765061.2932402862,-0.03436118842945963,-0.05637594404097538,-0.05544644534346466
explore_proximate_dg,fft_0_C,C,20.553284607606855,3.8875109167492816,0.49252952108392756,0.4790471157989622,0.8560936618431376,0.6457539881970464,21.429124866209808,3.9045937905851575,0.4553453984386596,0.45181047491472826,0.8186302675400761,0.6171949164803233
explore_proximate_dg,bepler_kernel_A,A,40.50442560533784,4.10618034312037,-7.374259556591767e-05,-0.19705288486638073,-0.25977072782723226,-0.26702106474241516,39.34450651231242,4.02780381807024,-1.943704259321777e-06,-0.18889262210607186,-0.28525411836310977,-0.2539177770276859
explore_proximate_dg,fft_1_A,A,38.36507116168389,3.9656267098906386,0.05274794721310305,0.20393684297721265,0.3871405427410752,0.2501503749989382,37.31479753141533,3.86360982254468,0.05158627294844942,0.2003599767190433,0.383613127626485,0.2466447404823573
explore_proximate_dg,property_3_pca_D,D,10.328135487574535,2.5055279167063906,0.7449933690768952,0.5995597667630133,0.9334530236962838,0.7757523245720899,9.923995912055068,2.4309068719428586,0.747766179294622,0.5665680797594257,0.9160759679594721,0.7444301516233677
explore_proximate_dg,fft_3_kernel_B,B,37.591655133988766,3.8997476597414162,0.0718439607928767,0.20334930086236488,0.3818700927622451,0.31781407588773114,34.372784190784394,3.6858403650710274,0.12636212655114032,0.21373453123994632,0.4715037254149267,0.3291843530015759
explore_proximate_dg,fasttext_A,A,40.54099092732435,4.021199068556609,-0.0009765579759040133,0.07135610987905922,0.4225737672692433,0.10139580348585751,39.40806315967466,3.9250976036556966,-0.001617334937535464,0.027843294362950636,0.3765023518475704,0.03722315931382767
explore_proximate_dg,property_2_kernel_A,A,3.996290677125876,1.4012545175815874,0.901329661777839,0.644158529563077,0.9499558509782172,0.8107549165661103,6.113843220132022,1.6884328076429729,0.8446071473352482,0.5662557135175087,0.9199365424043227,0.737828461252558
explore_proximate_dg,fft_3_pca_A,A,40.50860529895179,4.064202643131485,-0.00017694124047773485,0.020560355843294135,-0.0020229305318191907,0.02515039320553293,39.3585793702729,3.9773449976710484,-0.00035962731911287626,0.04248794580773975,0.008249772058737772,0.05197452586512623
explore_proximate_dg,property_3_kernel_C,C,32.588386764410345,3.9600251104430084,0.19537706239338193,0.2082388994515801,0.5391341949336371,0.30586213742367185,32.82383434180002,3.9304217555067837,0.1657311006975073,0.1757250218566351,0.4843665012135823,0.2584948166740294
explore_proximate_dg,fft_6_C,C,15.276710184752245,3.430175105874428,0.6228106805445082,0.6028066580373732,0.9484938308614782,0.7791379539171441,15.474177638807372,3.446739032846267,0.6066996618399603,0.5375130993577916,0.9337753562425276,0.7166868372855102
explore_proximate_dg,fft_7_pca_D,D,5.0432759144199535,1.7773392432731525,0.8754790928818562,0.5901319292117384,0.9448245218596332,0.7683566620987179,5.558276988289638,1.866808695164626,0.8587277288584902,0.522185177372388,0.9344418870709857,0.6957899960488818
explore_proximate_dg,bepler_pca_B,B,40.51843580287169,4.1317190628097435,-0.00041966110873525864,-0.18155511231696503,-0.21529256572703287,-0.24850002592806,39.35150539049229,4.057503554873491,-0.00017983109957908638,-0.1837958163491381,-0.24013422282704389,-0.2452418693770301
explore_proximate_dg,property_0_kernel_A,A,37.20002369650301,3.8856850403652468,0.08151352927955702,0.18532542852484493,0.29570205458564885,0.23146910775748505,33.94158287917431,3.714074614298365,0.13732177982835125,0.22789502249462795,0.4140628170036883,0.28716664537244063
explore_proximate_dg,fft_2_D,D,18.35951108210139,3.7572467775386245,0.5466948441880328,0.5256499642938185,0.9241458307112016,0.6985300965389292,19.338894385546453,3.842132757048818,0.5084718633188108,0.4727016177022818,0.8934516944828187,0.6448570026148688
explore_proximate_dg,fft_2_pca_A,A,40.02475772880001,4.019873309982061,0.011769487898951714,0.09823046861517848,0.1318597541817567,0.12085023783580189,39.27753312945593,3.9270793858667346,0.0017002891859151381,0.047382678325432616,0.055402757776355296,0.05805524192379515
explore_proximate_dg,property_0_pca_D,D,4.490664219614701,1.6982934714821416,0.8891233413205537,0.6307153518344062,0.9527687344864367,0.8041882371379012,5.507259611201685,1.84950991830882,0.860024414997753,0.5686586308430496,0.9345313352646689,0.7488973040044512
explore_proximate_dg,fft_3_C,C,13.391676335158673,3.1355567475734434,0.6693530726092888,0.547952164413558,0.9363110105327163,0.720817773395231,14.479927787408736,3.270411329203078,0.6319700711565741,0.46804636992843907,0.9188640218207357,0.6336761811131151
explore_proximate_dg,fft_4_pca_A,A,40.50241202266049,4.098429305422038,-2.40262711377337e-05,0.002183845161692305,0.008444159314234112,0.0026726027409771608,39.34465883630538,4.018691669351258,-5.815255907481998e-06,-0.010090603310014266,-0.03568037298694407,-0.012343602703323173
explore_proximate_dg,property_4_B,B,17.162706419278564,2.7602623323561177,0.5762445267330265,0.39226444752596384,0.7837973836739662,0.5463307928505319,16.72036296698737,2.757077266895186,0.5750259197889387,0.3527418004025967,0.7787864578753143,0.4905016404656787
explore_proximate_dg,property_7_kernel_D,D,5.770869245484655,1.876198373909347,0.8575144637132955,0.5696501413992998,0.9328674487364792,0.7451230539706869,6.752611053305001,1.9995442070815326,0.8283718674608179,0.48678230541328765,0.9159415433528502,0.655374962844634
explore_proximate_dg,property_0_kernel_C,C,25.93093586080286,3.5468126350715656,0.35975272608479725,0.2747597750973403,0.6831004724847323,0.39468224877556046,25.69821253537654,3.520308914726571,0.346839882791268,0.22885427944989875,0.6647939138656155,0.3344329657248854
explore_proximate_dg,fft_1_kernel_C,C,1501.6177986634061,17.433070553923294,-36.07566542208966,-0.0323691644219439,-0.045948065890147785,-0.047440831019921526,2573.8513817555395,18.532052193379098,-64.41844370969486,-0.056722745339339235,-0.03769396587856294,-0.08443604211831506
explore_proximate_dg,fft_0_pca_D,D,5.753583812330806,1.9117572156608973,0.8579412493686456,0.5522159348229551,0.934161835708531,0.7272947048950148,6.314556731984617,1.9488361580556868,0.8395057006588872,0.5068582069513213,0.924674699810466,0.6801568559525605
explore_proximate_dg,property_4_kernel_C,C,6.001990797893706,1.9271959982053033,0.8518079614618044,0.550036576403683,0.9309102502092682,0.7237516564461907,7.529804690230064,2.0740194479119385,0.808618280074573,0.4623135185032438,0.9036139255845674,0.6237353204298549
explore_proximate_dg,fft_4_C,C,9.13148474841352,2.5483761300497116,0.7745392511726727,0.5421444426476191,0.930803547792352,0.7111797741041012,9.499801720938708,2.5425223290264047,0.7585477356852623,0.48508687566849307,0.9141777480790328,0.6502776388321414
explore_proximate_dg,fft_2_kernel_D,D,2195.2764949674897,21.30439659834892,-53.20243214274564,0.016293060331465804,0.20104146019207453,0.022540372442299957,1889.978224724106,20.284711009375613,-47.03674174160459,0.012974347962283939,0.12593311429030848,0.01782328881391373
explore_proximate_dg,property_6_pca_D,D,6.084941415422558,2.023126765190823,0.8497598708326223,0.5805671216951582,0.9447736067116368,0.7557202894173624,6.891083580925568,2.128358976003672,0.8248523723890758,0.5266536405133296,0.9331031713654111,0.6976182840315167
explore_proximate_dg,property_5_pca_B,B,8.276993427643411,2.1379943450028494,0.7956370527192123,0.45969239138707013,0.8928787326963037,0.6210310386606461,7.947499527566301,2.0213462775095943,0.7980019148882221,0.4410351913063728,0.8945462947815727,0.6036151561764653
explore_proximate_dg,bepler_pca_C,C,5.81805005035371,1.8808449406862822,0.8563495469566967,0.5369853040619527,0.9339150794889357,0.7003255161381481,6.8239165303450156,2.0063713051973417,0.8265595276462505,0.48467020225663676,0.9164660534836165,0.6477928518941786
explore_proximate_dg,fasttext_kernel_C,C,40.50145484490178,4.088913962228148,-3.9309206711912736e-07,-0.08721256959924138,-0.04554725374786256,-0.13549325002613177,39.34639145577401,4.007395705568556,-4.985247965016981e-05,-0.04387375597023122,0.005722331472952856,-0.07646860356069968
