description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,-53.60796493648069,2.611133361892804e-06,0.01536107063293457,0.006710577011108399,-3096.497112784452
KNN,0.43229555614524373,2.714534436081271e-08,0.011571455001831054,0.03759193420410156,-0.35843668077869906
DT,0.09296212399747572,4.337090498218473e-08,4.63122239112854,0.006541919708251953,-3.970255826221672
bagging,0.06344480835769828,4.478230435790207e-08,26.724927568435668,0.010538530349731446,-1.8360051744241048
RF,0.06420705969239227,4.4745856563290386e-08,269.73312106132505,0.018787527084350587,-1.1359377350930626
Adaboost,0.23716739185221414,3.64755887715517e-08,9.276217031478883,0.01736927032470703,-0.3459816117000639
GradientBoostingRegressor,-0.1047469079761072,5.282455611044491e-08,38.15435848236084,0.007234811782836914,-1.591300426230344
