description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,0.4801366829980108,5.72734905781836,0.017772436141967773,0.01061420440673828,0.482998518425628
KNN,0.489526334831068,5.623902994554204,0.006802940368652343,0.012251901626586913,-0.37132111318303546
DT,0.18919557097216733,8.932655624650936,0.34600067138671875,0.005345487594604492,-0.04285593943949077
bagging,0.7466940493818846,2.790678915332848,1.7779263496398925,0.007602596282958984,-0.41192571908452935
RF,0.6722279734921472,3.611073806909485,17.71637167930603,0.01404104232788086,0.24801579038310032
Adaboost,0.7178534027299972,3.10841714579916,0.6321917057037354,0.010321998596191406,0.399968844102619
GradientBoostingRegressor,0.7319149179592093,2.953501029647772,3.2245900630950928,0.005815696716308594,0.3887490163341806
