description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,0.5173448629791519,5.317425472928625,0.04308333396911621,0.024501657485961913,0.4937115485728219
KNN,0.7417385727439274,2.84527354343071,0.01595907211303711,0.02203369140625,0.1089570417660907
DT,0.7022626452896299,3.2801809672045863,0.10086164474487305,0.011255693435668946,-0.4226741327019452
bagging,0.6913814935832693,3.4000589273053268,0.5720836162567139,0.014369916915893555,0.4600500744257821
RF,0.6450182334195182,3.9108442928656193,5.578093194961548,0.01948370933532715,0.3159437784454261
Adaboost,0.7690406568728726,2.544485700360426,0.8988272666931152,0.017450666427612303,0.029035586882380015
GradientBoostingRegressor,0.7311979127888829,2.961400296151901,1.6531525135040284,0.011762189865112304,0.2280179473071649
