description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,0.46156751109957983,5.931926156641702,0.01777486801147461,0.010633325576782227,0.4784306158571381
KNN,0.7413430631034024,2.849630884471972,0.007021427154541016,0.012325906753540039,-0.426525200994203
DT,0.5331488052575928,5.143312988054264,0.5011091709136963,0.005317878723144531,0.08703260352606253
bagging,0.6045033778002116,4.357197617999339,2.739633846282959,0.007541036605834961,0.05000220759147944
RF,0.6743407702578889,3.587797064408367,27.32927360534668,0.013794612884521485,0.46044158586744655
Adaboost,0.5603600835118252,4.843525555907334,0.957961130142212,0.010087394714355468,0.3431128573348442
GradientBoostingRegressor,0.32441261153604106,7.442965614706407,5.750259494781494,0.005661773681640625,0.628176902858381
