Epochs,Features_used,Transform_method,Stage,Loss(BCE)
1,fft_energetic,no_transform,train,4724904259747840.0
1,fft_energetic,no_transform,test,8330875586478080.0
2,fft_energetic,no_transform,train,4724903722876928.0
2,fft_energetic,no_transform,test,8330870754639872.0
3,fft_energetic,no_transform,train,4724903722876928.0
3,fft_energetic,no_transform,test,8330870754639872.0
4,fft_energetic,no_transform,train,4724903722876928.0
4,fft_energetic,no_transform,test,8330870754639872.0
5,fft_energetic,no_transform,train,4724903186006016.0
5,fft_energetic,no_transform,test,8330869680898048.0
6,fft_energetic,no_transform,train,4724902649135104.0
6,fft_energetic,no_transform,test,8330869680898048.0
7,fft_energetic,no_transform,train,4724902649135104.0
7,fft_energetic,no_transform,test,8330869680898048.0
8,fft_energetic,no_transform,train,4724902649135104.0
8,fft_energetic,no_transform,test,8330869680898048.0
9,fft_energetic,no_transform,train,4724902112264192.0
9,fft_energetic,no_transform,test,8330868607156224.0
10,fft_energetic,no_transform,train,4724902112264192.0
10,fft_energetic,no_transform,test,8330868070285312.0
11,fft_energetic,no_transform,train,4724902112264192.0
11,fft_energetic,no_transform,test,8330867533414400.0
12,fft_energetic,no_transform,train,4724902112264192.0
12,fft_energetic,no_transform,test,8330867533414400.0
13,fft_energetic,no_transform,train,4724901575393280.0
13,fft_energetic,no_transform,test,8330867533414400.0
14,fft_energetic,no_transform,train,4724901575393280.0
14,fft_energetic,no_transform,test,8330866459672576.0
15,fft_energetic,no_transform,train,4724901575393280.0
15,fft_energetic,no_transform,test,8330866459672576.0
16,fft_energetic,no_transform,train,4724901575393280.0
16,fft_energetic,no_transform,test,8330865922801664.0
17,fft_energetic,no_transform,train,4724900501651456.0
17,fft_energetic,no_transform,test,8330864849059840.0
18,fft_energetic,no_transform,train,4724899964780544.0
18,fft_energetic,no_transform,test,8330864312188928.0
19,fft_energetic,no_transform,train,4724899427909632.0
19,fft_energetic,no_transform,test,8330864312188928.0
20,fft_energetic,no_transform,train,4724898891038720.0
20,fft_energetic,no_transform,test,8330863775318016.0
21,fft_energetic,no_transform,train,4724898891038720.0
21,fft_energetic,no_transform,test,8330863238447104.0
22,fft_energetic,no_transform,train,4724898891038720.0
22,fft_energetic,no_transform,test,8330862701576192.0
23,fft_energetic,no_transform,train,4724897817296896.0
23,fft_energetic,no_transform,test,8330862164705280.0
24,fft_energetic,no_transform,train,4724897817296896.0
24,fft_energetic,no_transform,test,8330861090963456.0
25,fft_energetic,no_transform,train,4724896743555072.0
25,fft_energetic,no_transform,test,8330860017221632.0
26,fft_energetic,no_transform,train,4724896743555072.0
26,fft_energetic,no_transform,test,8330860017221632.0
27,fft_energetic,no_transform,train,4724895669813248.0
27,fft_energetic,no_transform,test,8330859480350720.0
28,fft_energetic,no_transform,train,4724895669813248.0
28,fft_energetic,no_transform,test,8330857869737984.0
29,fft_energetic,no_transform,train,4724894596071424.0
29,fft_energetic,no_transform,test,8330856795996160.0
30,fft_energetic,no_transform,train,4724894059200512.0
30,fft_energetic,no_transform,test,8330856795996160.0
31,fft_energetic,no_transform,train,4724892985458688.0
31,fft_energetic,no_transform,test,8330855722254336.0
32,fft_energetic,no_transform,train,4724892985458688.0
