description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,-0.10283763873033691,5393303266245110.0,0.02291083335876465,0.011502504348754883,-0.10328592266096019
KNN,0.6394902361519414,1763032398054028.0,0.002597999572753906,0.006967735290527344,0.5175522706285413
DT,0.33303527037238767,3261715894020600.0,0.06855406761169433,0.0021696090698242188,-0.37801954552003353
bagging,0.5508642295070537,2196447902137136.2,0.43465747833251955,0.0036739826202392576,0.3731575560265536
RF,0.5645105751990342,2129711985436287.5,4.217732191085815,0.01047372817993164,0.45659553659973307
Adaboost,0.3540852369824189,3158773403045288.5,0.37704176902770997,0.006058502197265625,0.3044637609255531
GradientBoostingRegressor,0.39093716968656744,2978553176567029.5,1.5003661155700683,0.0025143146514892576,0.40774853509602627
