description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,-0.10283759221287392,5393303038756697.0,0.10051178932189941,0.06042318344116211,-0.10328599499419369
KNN,0.5491379358257118,2204890146963671.2,0.016585063934326173,0.02281661033630371,0.5077154733613135
DT,0.14394299566253432,4186450367164327.0,0.08225412368774414,0.011407184600830077,0.33622432146387743
bagging,0.462869756636881,2626774961420849.0,0.47031092643737793,0.014976692199707032,0.45052603167545024
RF,0.5151226906879522,2371237872377552.5,4.431173181533813,0.019266796112060548,0.49528929805976907
Adaboost,0.5275025207425074,2310695707761499.0,0.4767982006072998,0.013731098175048828,0.5121802653896937
GradientBoostingRegressor,0.6041544451642789,1935838104221728.2,1.6377805709838866,0.011665678024291993,0.512590214868716
