description,test_r2_score,test_mean_squared_error,fit_time,score_time,train_test_score
SVR,-0.10283757954265904,5393302976794438.0,0.0372279167175293,0.02041163444519043,-0.10328597356948946
KNN,0.4835830056191672,2525479150081544.0,0.0050757408142089845,0.010234832763671875,0.49243774067475465
DT,0.24604798946201845,3687117394458862.0,0.3773305892944336,0.004534912109375,0.05444650442864316
bagging,0.5281429445276383,2307563787367392.5,2.1396954536437987,0.006405496597290039,0.3933424271147502
RF,0.5479773751178183,2210565738398657.0,21.2838294506073,0.012956333160400391,0.444423487539475
Adaboost,0.35726012361927506,3143246977516116.0,1.3460315227508546,0.008921194076538085,0.38884922067873173
GradientBoostingRegressor,0.5472233044393269,2214253436125377.2,5.440211153030395,0.00458836555480957,0.44121025142355236
